ALOX5	rs2115819	0.99	
CHUK	NOD2	0.8252219011119977	
PTGS2	rs4648287	0.99	
CHUK	NFKBIE	0.8086124452583398	
CHUK	IKBKB	0.8587458633585864	
CHUK	NFKBIB	0.8407682499807351	
CHUK	FBXW11	0.8319100629186602	
CHUK	MAP3K8	0.849809014912932	
PTGS2	rs20417	0.99	
CHUK	MALT1	0.8294526363440686	
CHUK	TAB2	0.8560021777996374	
PLA2G2E		1	
ALOX5	ALOX15	0.792109822701367	
CHUK	TAB3	0.8520838925573979	
CHUK	SKP1	0.8319100629186602	
CHUK	UBE2V1	0.8470141168187869	
CHUK	TRAF2	0.8294526363440686	
CHUK	RIPK1	0.851577718501957	
CHUK	TRAF6	0.861739576896781	
CHUK	IKBKG	0.8596606802270689	
CHUK	TAB1	0.8520838925573979	
CHUK	NFKBIA	0.8448687443032323	
CHUK	NFKB2	0.8458468054109449	
CHUK	UBE2N	0.8470141168187869	
CHUK	RELA	0.8520838925573979	
CHUK	RIPK2	0.8252219011119977	
PTGS2	rs12042763	0.99	
CHUK	CARD11	0.8294526363440686	
CHUK	REL	0.8086124452583398	
CHUK	TNIP2	0.849809014912932	
PTGS2	rs5275	0.99	
ALOX5	ALOX5AP	0.8232313434983722	
CHUK	CUL1	0.8319100629186602	
CHUK	BCL10	0.8294526363440686	
ALOX5		1	
TP53	rs1042522	0.81831675767688	
PTGS2	TP53	0.826582583512	
CHUK	MAP3K7	0.8594519690919569	
CHUK	NFKB1	0.8625083199902923	
MPO		1	
CHUK	BTRC	0.8319100629186602	
CHUK	CHUK	0.8459813396079446	
CHUK		1	
CHUK	IRAK1	0.8573761641163911	
PTGS2		1	
CHUK	IFIH1	0.8294526363440686	
CHUK	NOD1	0.8252219011119977	
